episode,return_prisoner,return_guards_mean,outcome,length
8663,-1.0,-1.0,escaped,5
8664,1.0,1.0,captured,10
8665,-1.0,-1.0,escaped,13
8666,-1.0,-1.0,escaped,7
8667,1.0,1.0,captured,13
8668,-1.0,-1.0,escaped,8
8669,1.0,1.0,captured,13
8670,1.0,1.0,captured,10
8671,1.0,1.0,captured,12
8672,1.0,1.0,captured,12
8673,1.0,1.0,captured,12
8674,1.0,1.0,captured,8
8675,1.0,1.0,captured,13
8676,1.0,1.0,captured,10
8677,1.0,1.0,captured,13
8678,1.0,1.0,captured,15
8679,1.0,1.0,captured,11
8680,1.0,1.0,captured,10
8681,1.0,1.0,captured,14
8682,1.0,1.0,captured,11
8683,1.0,1.0,captured,11
8684,1.0,1.0,captured,16
8685,1.0,1.0,captured,8
8686,1.0,1.0,captured,12
8687,1.0,1.0,captured,12
8688,1.0,1.0,captured,10
8689,1.0,1.0,captured,14
8690,-1.0,-1.0,escaped,9
8691,1.0,1.0,captured,20
8692,1.0,1.0,captured,10
8693,1.0,1.0,captured,7
8694,1.0,1.0,captured,11
8695,1.0,1.0,captured,13
8696,1.0,1.0,captured,10
8697,1.0,1.0,captured,12
8698,1.0,1.0,captured,8
8699,-1.0,-1.0,escaped,5
8700,1.0,1.0,captured,8
8701,1.0,1.0,captured,11
8702,1.0,1.0,captured,11
8703,1.0,1.0,captured,11
8704,1.0,1.0,captured,12
8705,1.0,1.0,captured,24
8706,1.0,1.0,captured,13
8707,-1.0,-1.0,escaped,8
8708,-1.0,-1.0,escaped,9
8709,-1.0,-1.0,escaped,4
8710,1.0,1.0,captured,11
8711,1.0,1.0,captured,11
8712,1.0,1.0,captured,11
8713,1.0,1.0,captured,14
8714,1.0,1.0,captured,17
8715,1.0,1.0,captured,12
8716,1.0,1.0,captured,4
8717,-1.0,-1.0,escaped,16
8718,-1.0,-1.0,escaped,6
8719,1.0,1.0,captured,12
8720,1.0,1.0,captured,10
8721,1.0,1.0,captured,17
8722,1.0,1.0,captured,10
8723,1.0,1.0,captured,15
8724,1.0,1.0,captured,11
8725,1.0,1.0,captured,13
8726,1.0,1.0,captured,14
8727,-1.0,-1.0,escaped,7
8728,1.0,1.0,captured,4
8729,-1.0,-1.0,escaped,4
8730,1.0,1.0,captured,9
8731,-1.0,-1.0,escaped,12
8732,1.0,1.0,captured,13
8733,1.0,1.0,captured,13
8734,1.0,1.0,captured,12
8735,1.0,1.0,captured,10
8736,1.0,1.0,captured,12
8737,-1.0,-1.0,escaped,8
8738,1.0,1.0,captured,10
8739,1.0,1.0,captured,10
8740,-1.0,-1.0,escaped,6
8741,-1.0,-1.0,escaped,8
8742,1.0,1.0,captured,9
8743,1.0,1.0,captured,10
8744,1.0,1.0,captured,14
8745,1.0,1.0,captured,9
8746,1.0,1.0,captured,11
8747,1.0,1.0,captured,25
8748,1.0,1.0,captured,13
8749,1.0,1.0,captured,12
8750,1.0,1.0,captured,16
8751,1.0,1.0,captured,9
8752,1.0,1.0,captured,13
8753,1.0,1.0,captured,23
8754,1.0,1.0,captured,13
8755,-1.0,-1.0,escaped,8
8756,1.0,1.0,captured,12
8757,1.0,1.0,captured,8
8758,1.0,1.0,captured,10
8759,-1.0,-1.0,escaped,13
8760,1.0,1.0,captured,14
8761,1.0,1.0,captured,14
8762,1.0,1.0,captured,12
8763,1.0,1.0,captured,7
8764,1.0,1.0,captured,10
8765,-1.0,-1.0,escaped,17
8766,1.0,1.0,captured,10
8767,-1.0,-1.0,escaped,18
8768,1.0,1.0,captured,13
8769,1.0,1.0,captured,12
8770,1.0,1.0,captured,19
8771,1.0,1.0,captured,14
8772,1.0,1.0,captured,2
8773,-1.0,-1.0,escaped,4
8774,1.0,1.0,captured,8
8775,1.0,1.0,captured,8
8776,1.0,1.0,captured,11
8777,-1.0,-1.0,escaped,5
8778,1.0,1.0,captured,16
8779,1.0,1.0,captured,26
8780,1.0,1.0,captured,9
8781,1.0,1.0,captured,13
8782,1.0,1.0,captured,9
8783,1.0,1.0,captured,12
8784,1.0,1.0,captured,12
8785,-1.0,-1.0,escaped,5
8786,1.0,1.0,captured,8
8787,1.0,1.0,captured,8
8788,-1.0,-1.0,escaped,14
8789,1.0,1.0,captured,13
8790,1.0,1.0,captured,11
8791,1.0,1.0,captured,7
8792,-1.0,-1.0,escaped,3
8793,1.0,1.0,captured,15
8794,1.0,1.0,captured,11
8795,1.0,1.0,captured,12
8796,1.0,1.0,captured,14
8797,1.0,1.0,captured,10
8798,1.0,1.0,captured,19
8799,1.0,1.0,captured,13
8800,1.0,1.0,captured,8
8801,1.0,1.0,captured,13
8802,1.0,1.0,captured,13
8803,1.0,1.0,captured,10
8804,-1.0,-1.0,escaped,6
8805,-1.0,-1.0,escaped,4
8806,1.0,1.0,captured,11
8807,1.0,1.0,captured,13
8808,1.0,1.0,captured,12
8809,1.0,1.0,captured,11
8810,1.0,1.0,captured,9
8811,1.0,1.0,captured,14
8812,1.0,1.0,captured,12
8813,1.0,1.0,captured,10
8814,1.0,1.0,captured,10
8815,1.0,1.0,captured,23
8816,1.0,1.0,captured,14
8817,1.0,1.0,captured,15
8818,1.0,1.0,captured,14
8819,1.0,1.0,captured,16
8820,1.0,1.0,captured,7
8821,-1.0,-1.0,escaped,12
8822,1.0,1.0,captured,10
8823,1.0,1.0,captured,11
8824,1.0,1.0,captured,14
8825,1.0,1.0,captured,13
8826,1.0,1.0,captured,9
8827,-1.0,-1.0,escaped,5
8828,1.0,1.0,captured,13
8829,1.0,1.0,captured,15
8830,1.0,1.0,captured,11
8831,1.0,1.0,captured,23
8832,1.0,1.0,captured,8
8833,1.0,1.0,captured,11
8834,-1.0,-1.0,escaped,5
8835,1.0,1.0,captured,13
8836,1.0,1.0,captured,10
8837,-1.0,-1.0,escaped,10
8838,1.0,1.0,captured,9
8839,1.0,1.0,captured,7
8840,1.0,1.0,captured,9
8841,-1.0,-1.0,escaped,11
8842,1.0,1.0,captured,9
8843,1.0,1.0,captured,8
8844,1.0,1.0,captured,6
8845,1.0,1.0,captured,14
8846,1.0,1.0,captured,5
8847,1.0,1.0,captured,8
8848,1.0,1.0,captured,18
8849,1.0,1.0,captured,15
8850,1.0,1.0,captured,14
8851,1.0,1.0,captured,10
8852,1.0,1.0,captured,7
8853,1.0,1.0,captured,8
8854,1.0,1.0,captured,15
8855,-1.0,-1.0,escaped,6
8856,1.0,1.0,captured,9
8857,1.0,1.0,captured,6
8858,1.0,1.0,captured,10
8859,1.0,1.0,captured,8
8860,1.0,1.0,captured,12
8861,1.0,1.0,captured,10
8862,1.0,1.0,captured,21
8863,1.0,1.0,captured,10
8864,-1.0,-1.0,escaped,4
8865,1.0,1.0,captured,8
8866,1.0,1.0,captured,10
8867,1.0,1.0,captured,11
8868,1.0,1.0,captured,9
8869,1.0,1.0,captured,9
8870,1.0,1.0,captured,20
8871,1.0,1.0,captured,9
8872,1.0,1.0,captured,12
8873,1.0,1.0,captured,9
8874,-1.0,-1.0,escaped,5
8875,1.0,1.0,captured,15
8876,1.0,1.0,captured,12
8877,1.0,1.0,captured,13
8878,-1.0,-1.0,escaped,9
8879,1.0,1.0,captured,17
8880,1.0,1.0,captured,9
8881,1.0,1.0,captured,13
8882,1.0,1.0,captured,9
8883,1.0,1.0,captured,8
8884,1.0,1.0,captured,9
8885,-1.0,-1.0,escaped,12
8886,1.0,1.0,captured,13
8887,1.0,1.0,captured,22
8888,1.0,1.0,captured,11
8889,1.0,1.0,captured,23
8890,1.0,1.0,captured,11
8891,1.0,1.0,captured,24
8892,1.0,1.0,captured,5
8893,1.0,1.0,captured,11
8894,1.0,1.0,captured,10
8895,1.0,1.0,captured,13
8896,1.0,1.0,captured,10
8897,1.0,1.0,captured,9
8898,1.0,1.0,captured,10
8899,1.0,1.0,captured,9
8900,1.0,1.0,captured,13
8901,1.0,1.0,captured,7
8902,-1.0,-1.0,escaped,6
8903,1.0,1.0,captured,11
8904,-1.0,-1.0,escaped,6
8905,1.0,1.0,captured,12
8906,-1.0,-1.0,escaped,10
8907,1.0,1.0,captured,11
8908,1.0,1.0,captured,10
8909,1.0,1.0,captured,9
8910,1.0,1.0,captured,9
8911,1.0,1.0,captured,12
8912,1.0,1.0,captured,7
8913,1.0,1.0,captured,12
8914,1.0,1.0,captured,15
8915,1.0,1.0,captured,12
8916,-1.0,-1.0,escaped,6
8917,1.0,1.0,captured,6
8918,1.0,1.0,captured,13
8919,1.0,1.0,captured,7
8920,1.0,1.0,captured,11
8921,1.0,1.0,captured,10
8922,1.0,1.0,captured,11
8923,1.0,1.0,captured,9
8924,1.0,1.0,captured,13
8925,1.0,1.0,captured,14
8926,1.0,1.0,captured,12
8927,-1.0,-1.0,escaped,4
8928,1.0,1.0,captured,11
8929,1.0,1.0,captured,16
8930,1.0,1.0,captured,20
8931,1.0,1.0,captured,6
8932,1.0,1.0,captured,12
8933,1.0,1.0,captured,9
8934,-1.0,-1.0,escaped,7
8935,1.0,1.0,captured,9
8936,1.0,1.0,captured,7
8937,1.0,1.0,captured,14
8938,1.0,1.0,captured,21
8939,-1.0,-1.0,escaped,5
8940,1.0,1.0,captured,14
8941,1.0,1.0,captured,10
8942,1.0,1.0,captured,8
8943,1.0,1.0,captured,8
8944,1.0,1.0,captured,6
8945,1.0,1.0,captured,6
8946,1.0,1.0,captured,22
8947,1.0,1.0,captured,13
8948,1.0,1.0,captured,15
8949,1.0,1.0,captured,12
8950,1.0,1.0,captured,11
8951,1.0,1.0,captured,25
8952,1.0,1.0,captured,17
8953,1.0,1.0,captured,14
8954,1.0,1.0,captured,7
8955,1.0,1.0,captured,9
8956,1.0,1.0,captured,5
8957,-1.0,-1.0,escaped,13
8958,1.0,1.0,captured,6
8959,1.0,1.0,captured,15
8960,1.0,1.0,captured,6
8961,1.0,1.0,captured,15
8962,1.0,1.0,captured,16
8963,1.0,1.0,captured,10
8964,1.0,1.0,captured,12
8965,1.0,1.0,captured,11
8966,1.0,1.0,captured,15
8967,1.0,1.0,captured,13
8968,1.0,1.0,captured,7
8969,1.0,1.0,captured,11
8970,-1.0,-1.0,escaped,10
8971,1.0,1.0,captured,12
8972,1.0,1.0,captured,7
8973,1.0,1.0,captured,12
8974,1.0,1.0,captured,8
8975,1.0,1.0,captured,16
8976,1.0,1.0,captured,8
8977,-1.0,-1.0,escaped,9
8978,1.0,1.0,captured,12
8979,1.0,1.0,captured,14
8980,1.0,1.0,captured,13
8981,1.0,1.0,captured,4
8982,1.0,1.0,captured,26
8983,1.0,1.0,captured,13
8984,1.0,1.0,captured,16
8985,1.0,1.0,captured,7
8986,-1.0,-1.0,escaped,11
8987,1.0,1.0,captured,9
8988,-1.0,-1.0,escaped,6
8989,1.0,1.0,captured,14
8990,1.0,1.0,captured,8
8991,1.0,1.0,captured,25
8992,1.0,1.0,captured,11
8993,1.0,1.0,captured,12
8994,1.0,1.0,captured,10
8995,1.0,1.0,captured,14
8996,1.0,1.0,captured,12
8997,1.0,1.0,captured,13
8998,1.0,1.0,captured,8
8999,1.0,1.0,captured,7
9000,1.0,1.0,captured,10
9001,-1.0,-1.0,escaped,6
9002,1.0,1.0,captured,7
9003,1.0,1.0,captured,9
9004,1.0,1.0,captured,13
9005,1.0,1.0,captured,12
9006,1.0,1.0,captured,12
9007,1.0,1.0,captured,7
9008,-1.0,-1.0,escaped,8
9009,1.0,1.0,captured,11
9010,1.0,1.0,captured,9
9011,1.0,1.0,captured,10
9012,1.0,1.0,captured,17
9013,1.0,1.0,captured,11
9014,1.0,1.0,captured,9
9015,1.0,1.0,captured,13
9016,1.0,1.0,captured,11
9017,1.0,1.0,captured,7
9018,1.0,1.0,captured,9
9019,1.0,1.0,captured,13
9020,1.0,1.0,captured,13
9021,1.0,1.0,captured,13
9022,1.0,1.0,captured,7
9023,-1.0,-1.0,escaped,10
9024,1.0,1.0,captured,12
9025,1.0,1.0,captured,8
9026,1.0,1.0,captured,11
9027,1.0,1.0,captured,14
9028,-1.0,-1.0,escaped,7
9029,1.0,1.0,captured,12
9030,1.0,1.0,captured,13
9031,-1.0,-1.0,escaped,5
9032,1.0,1.0,captured,10
9033,1.0,1.0,captured,12
9034,1.0,1.0,captured,12
9035,1.0,1.0,captured,13
9036,1.0,1.0,captured,12
9037,1.0,1.0,captured,11
9038,1.0,1.0,captured,13
9039,-1.0,-1.0,escaped,6
9040,1.0,1.0,captured,8
9041,1.0,1.0,captured,6
9042,1.0,1.0,captured,12
9043,1.0,1.0,captured,14
9044,1.0,1.0,captured,16
9045,1.0,1.0,captured,12
9046,1.0,1.0,captured,13
9047,1.0,1.0,captured,8
9048,-1.0,-1.0,escaped,6
9049,1.0,1.0,captured,8
9050,-1.0,-1.0,escaped,7
9051,1.0,1.0,captured,7
9052,1.0,1.0,captured,6
9053,-1.0,-1.0,escaped,8
9054,1.0,1.0,captured,7
9055,1.0,1.0,captured,11
9056,1.0,1.0,captured,13
9057,1.0,1.0,captured,24
9058,1.0,1.0,captured,13
9059,1.0,1.0,captured,12
9060,1.0,1.0,captured,5
9061,1.0,1.0,captured,12
9062,1.0,1.0,captured,11
9063,-1.0,-1.0,escaped,6
9064,-1.0,-1.0,escaped,5
9065,-1.0,-1.0,escaped,4
9066,1.0,1.0,captured,9
9067,1.0,1.0,captured,9
9068,1.0,1.0,captured,13
9069,1.0,1.0,captured,14
9070,1.0,1.0,captured,7
9071,1.0,1.0,captured,10
9072,1.0,1.0,captured,6
9073,1.0,1.0,captured,11
9074,1.0,1.0,captured,9
9075,1.0,1.0,captured,14
9076,-1.0,-1.0,escaped,5
9077,1.0,1.0,captured,7
9078,-1.0,-1.0,escaped,1
9079,1.0,1.0,captured,11
9080,1.0,1.0,captured,11
9081,1.0,1.0,captured,10
9082,1.0,1.0,captured,15
9083,1.0,1.0,captured,15
9084,1.0,1.0,captured,13
9085,1.0,1.0,captured,22
9086,-1.0,-1.0,escaped,7
9087,1.0,1.0,captured,17
9088,1.0,1.0,captured,8
9089,1.0,1.0,captured,11
9090,1.0,1.0,captured,12
9091,1.0,1.0,captured,4
9092,-1.0,-1.0,escaped,6
9093,1.0,1.0,captured,24
9094,1.0,1.0,captured,8
9095,1.0,1.0,captured,13
9096,1.0,1.0,captured,9
9097,1.0,1.0,captured,9
9098,1.0,1.0,captured,12
9099,1.0,1.0,captured,8
9100,-1.0,-1.0,escaped,11
9101,1.0,1.0,captured,14
9102,1.0,1.0,captured,13
9103,-1.0,-1.0,escaped,13
9104,1.0,1.0,captured,6
9105,1.0,1.0,captured,13
9106,1.0,1.0,captured,7
9107,1.0,1.0,captured,15
9108,1.0,1.0,captured,11
9109,-1.0,-1.0,escaped,2
9110,1.0,1.0,captured,21
9111,1.0,1.0,captured,10
9112,1.0,1.0,captured,7
9113,1.0,1.0,captured,12
9114,1.0,1.0,captured,12
9115,1.0,1.0,captured,8
9116,1.0,1.0,captured,20
9117,1.0,1.0,captured,2
9118,1.0,1.0,captured,2
9119,1.0,1.0,captured,6
9120,1.0,1.0,captured,13
9121,1.0,1.0,captured,8
9122,1.0,1.0,captured,11
9123,1.0,1.0,captured,15
9124,1.0,1.0,captured,8
9125,1.0,1.0,captured,9
9126,-1.0,-1.0,escaped,14
9127,1.0,1.0,captured,13
9128,1.0,1.0,captured,11
9129,1.0,1.0,captured,8
9130,1.0,1.0,captured,13
9131,1.0,1.0,captured,18
9132,1.0,1.0,captured,16
9133,-1.0,-1.0,escaped,8
9134,1.0,1.0,captured,8
9135,-1.0,-1.0,escaped,10
9136,1.0,1.0,captured,12
9137,1.0,1.0,captured,11
9138,1.0,1.0,captured,15
9139,1.0,1.0,captured,11
9140,1.0,1.0,captured,14
9141,1.0,1.0,captured,8
9142,1.0,1.0,captured,10
9143,1.0,1.0,captured,17
9144,1.0,1.0,captured,11
9145,1.0,1.0,captured,23
9146,1.0,1.0,captured,10
9147,1.0,1.0,captured,8
9148,1.0,1.0,captured,19
9149,1.0,1.0,captured,9
9150,1.0,1.0,captured,12
9151,1.0,1.0,captured,7
9152,1.0,1.0,captured,13
9153,1.0,1.0,captured,19
9154,1.0,1.0,captured,9
9155,1.0,1.0,captured,9
9156,1.0,1.0,captured,17
9157,1.0,1.0,captured,12
9158,1.0,1.0,captured,12
9159,1.0,1.0,captured,11
9160,1.0,1.0,captured,12
9161,1.0,1.0,captured,5
9162,1.0,1.0,captured,15
9163,1.0,1.0,captured,21
9164,1.0,1.0,captured,9
9165,1.0,1.0,captured,14
9166,1.0,1.0,captured,13
9167,-1.0,-1.0,escaped,7
9168,-1.0,-1.0,escaped,8
9169,1.0,1.0,captured,14
9170,1.0,1.0,captured,13
9171,1.0,1.0,captured,11
9172,1.0,1.0,captured,11
9173,1.0,1.0,captured,11
9174,1.0,1.0,captured,10
9175,-1.0,-1.0,escaped,16
9176,1.0,1.0,captured,11
9177,1.0,1.0,captured,10
9178,1.0,1.0,captured,12
9179,1.0,1.0,captured,14
9180,1.0,1.0,captured,8
9181,1.0,1.0,captured,13
9182,1.0,1.0,captured,9
9183,1.0,1.0,captured,6
9184,1.0,1.0,captured,12
9185,-1.0,-1.0,escaped,7
9186,-1.0,-1.0,escaped,4
9187,1.0,1.0,captured,11
9188,1.0,1.0,captured,14
9189,1.0,1.0,captured,6
9190,1.0,1.0,captured,13
9191,1.0,1.0,captured,9
9192,-1.0,-1.0,escaped,4
9193,1.0,1.0,captured,7
9194,1.0,1.0,captured,9
9195,1.0,1.0,captured,9
9196,1.0,1.0,captured,12
9197,1.0,1.0,captured,14
9198,1.0,1.0,captured,4
9199,1.0,1.0,captured,9
9200,-1.0,-1.0,escaped,7
9201,-1.0,-1.0,escaped,10
9202,1.0,1.0,captured,11
9203,1.0,1.0,captured,8
9204,1.0,1.0,captured,6
9205,1.0,1.0,captured,9
9206,1.0,1.0,captured,14
9207,1.0,1.0,captured,12
9208,1.0,1.0,captured,5
9209,1.0,1.0,captured,12
9210,1.0,1.0,captured,12
9211,1.0,1.0,captured,10
9212,1.0,1.0,captured,11
9213,1.0,1.0,captured,10
9214,1.0,1.0,captured,10
9215,1.0,1.0,captured,12
9216,1.0,1.0,captured,11
9217,1.0,1.0,captured,8
9218,1.0,1.0,captured,9
9219,-1.0,-1.0,escaped,13
9220,1.0,1.0,captured,12
9221,1.0,1.0,captured,5
9222,1.0,1.0,captured,16
9223,1.0,1.0,captured,15
9224,1.0,1.0,captured,15
9225,1.0,1.0,captured,23
9226,1.0,1.0,captured,7
9227,1.0,1.0,captured,14
9228,1.0,1.0,captured,9
9229,1.0,1.0,captured,14
9230,-1.0,-1.0,escaped,11
9231,1.0,1.0,captured,15
9232,-1.0,-1.0,escaped,17
9233,-1.0,-1.0,escaped,4
9234,1.0,1.0,captured,13
9235,1.0,1.0,captured,15
9236,1.0,1.0,captured,6
9237,1.0,1.0,captured,8
9238,1.0,1.0,captured,8
9239,1.0,1.0,captured,10
9240,1.0,1.0,captured,11
9241,1.0,1.0,captured,11
9242,1.0,1.0,captured,11
9243,-1.0,-1.0,escaped,6
9244,1.0,1.0,captured,10
9245,-1.0,-1.0,escaped,5
9246,1.0,1.0,captured,7
9247,1.0,1.0,captured,15
9248,1.0,1.0,captured,19
9249,-1.0,-1.0,escaped,8
9250,1.0,1.0,captured,13
9251,1.0,1.0,captured,12
9252,1.0,1.0,captured,8
9253,1.0,1.0,captured,11
9254,1.0,1.0,captured,7
9255,1.0,1.0,captured,10
9256,1.0,1.0,captured,9
9257,1.0,1.0,captured,12
9258,-1.0,-1.0,escaped,8
9259,1.0,1.0,captured,12
9260,1.0,1.0,captured,26
9261,1.0,1.0,captured,10
9262,1.0,1.0,captured,9
9263,1.0,1.0,captured,9
9264,1.0,1.0,captured,13
9265,-1.0,-1.0,escaped,7
9266,-1.0,-1.0,escaped,3
9267,1.0,1.0,captured,14
9268,1.0,1.0,captured,13
9269,1.0,1.0,captured,9
9270,1.0,1.0,captured,8
9271,1.0,1.0,captured,12
9272,-1.0,-1.0,escaped,7
9273,-1.0,-1.0,escaped,7
9274,1.0,1.0,captured,13
9275,1.0,1.0,captured,11
9276,1.0,1.0,captured,11
9277,1.0,1.0,captured,23
9278,-1.0,-1.0,escaped,3
9279,1.0,1.0,captured,10
9280,1.0,1.0,captured,9
9281,1.0,1.0,captured,8
9282,1.0,1.0,captured,11
9283,1.0,1.0,captured,7
9284,1.0,1.0,captured,13
9285,1.0,1.0,captured,13
9286,-1.0,-1.0,escaped,5
9287,-1.0,-1.0,escaped,9
9288,1.0,1.0,captured,9
9289,-1.0,-1.0,escaped,10
9290,1.0,1.0,captured,11
9291,-1.0,-1.0,escaped,7
9292,1.0,1.0,captured,14
9293,1.0,1.0,captured,6
9294,-1.0,-1.0,escaped,8
9295,1.0,1.0,captured,14
9296,-1.0,-1.0,escaped,6
9297,1.0,1.0,captured,11
9298,1.0,1.0,captured,12
9299,1.0,1.0,captured,14
9300,1.0,1.0,captured,11
9301,-1.0,-1.0,escaped,6
9302,1.0,1.0,captured,12
9303,1.0,1.0,captured,10
9304,1.0,1.0,captured,10
9305,1.0,1.0,captured,8
9306,-1.0,-1.0,escaped,5
9307,1.0,1.0,captured,13
9308,-1.0,-1.0,escaped,6
9309,1.0,1.0,captured,4
9310,-1.0,-1.0,escaped,10
9311,-1.0,-1.0,escaped,6
9312,1.0,1.0,captured,11
9313,1.0,1.0,captured,9
9314,-1.0,-1.0,escaped,5
9315,1.0,1.0,captured,13
9316,-1.0,-1.0,escaped,18
9317,1.0,1.0,captured,13
9318,1.0,1.0,captured,12
9319,1.0,1.0,captured,13
9320,1.0,1.0,captured,12
9321,1.0,1.0,captured,18
9322,1.0,1.0,captured,5
9323,-1.0,-1.0,escaped,5
9324,1.0,1.0,captured,13
9325,1.0,1.0,captured,8
9326,1.0,1.0,captured,18
9327,1.0,1.0,captured,12
9328,1.0,1.0,captured,13
9329,-1.0,-1.0,escaped,8
9330,1.0,1.0,captured,13
9331,1.0,1.0,captured,11
9332,1.0,1.0,captured,8
9333,1.0,1.0,captured,10
9334,1.0,1.0,captured,12
9335,1.0,1.0,captured,24
9336,1.0,1.0,captured,6
9337,1.0,1.0,captured,12
9338,1.0,1.0,captured,16
9339,1.0,1.0,captured,10
9340,1.0,1.0,captured,11
9341,-1.0,-1.0,escaped,11
9342,1.0,1.0,captured,9
9343,1.0,1.0,captured,12
9344,1.0,1.0,captured,10
9345,1.0,1.0,captured,10
9346,1.0,1.0,captured,13
9347,1.0,1.0,captured,11
9348,1.0,1.0,captured,12
9349,1.0,1.0,captured,12
9350,1.0,1.0,captured,8
9351,1.0,1.0,captured,9
9352,1.0,1.0,captured,12
9353,1.0,1.0,captured,9
9354,1.0,1.0,captured,11
9355,1.0,1.0,captured,6
9356,1.0,1.0,captured,22
9357,-1.0,-1.0,escaped,13
9358,1.0,1.0,captured,11
9359,1.0,1.0,captured,10
9360,1.0,1.0,captured,6
9361,1.0,1.0,captured,7
9362,1.0,1.0,captured,8
9363,-1.0,-1.0,escaped,11
9364,1.0,1.0,captured,7
9365,-1.0,-1.0,escaped,8
9366,1.0,1.0,captured,9
9367,-1.0,-1.0,escaped,8
9368,1.0,1.0,captured,11
9369,1.0,1.0,captured,11
9370,1.0,1.0,captured,14
9371,1.0,1.0,captured,23
9372,1.0,1.0,captured,13
9373,-1.0,-1.0,escaped,5
9374,1.0,1.0,captured,11
9375,1.0,1.0,captured,11
9376,1.0,1.0,captured,13
9377,1.0,1.0,captured,8
9378,-1.0,-1.0,escaped,9
9379,1.0,1.0,captured,12
9380,1.0,1.0,captured,8
9381,1.0,1.0,captured,7
9382,1.0,1.0,captured,13
9383,1.0,1.0,captured,11
9384,1.0,1.0,captured,9
9385,1.0,1.0,captured,12
9386,-1.0,-1.0,escaped,9
9387,1.0,1.0,captured,14
9388,1.0,1.0,captured,9
9389,1.0,1.0,captured,26
9390,1.0,1.0,captured,11
9391,-1.0,-1.0,escaped,6
9392,1.0,1.0,captured,17
9393,1.0,1.0,captured,12
9394,1.0,1.0,captured,14
9395,-1.0,-1.0,escaped,3
9396,1.0,1.0,captured,17
9397,1.0,1.0,captured,9
9398,1.0,1.0,captured,14
9399,-1.0,-1.0,escaped,6
9400,1.0,1.0,captured,13
9401,1.0,1.0,captured,9
9402,1.0,1.0,captured,10
9403,1.0,1.0,captured,15
9404,1.0,1.0,captured,13
9405,-1.0,-1.0,escaped,3
9406,1.0,1.0,captured,17
9407,-1.0,-1.0,escaped,11
9408,1.0,1.0,captured,13
9409,1.0,1.0,captured,8
9410,1.0,1.0,captured,9
9411,1.0,1.0,captured,15
9412,-1.0,-1.0,escaped,5
9413,1.0,1.0,captured,5
9414,-1.0,-1.0,escaped,8
9415,1.0,1.0,captured,13
9416,1.0,1.0,captured,11
9417,-1.0,-1.0,escaped,11
9418,1.0,1.0,captured,11
9419,1.0,1.0,captured,8
9420,1.0,1.0,captured,12
9421,1.0,1.0,captured,11
9422,1.0,1.0,captured,14
9423,1.0,1.0,captured,21
9424,1.0,1.0,captured,11
9425,-1.0,-1.0,escaped,7
9426,1.0,1.0,captured,13
9427,1.0,1.0,captured,10
9428,1.0,1.0,captured,7
9429,1.0,1.0,captured,5
9430,1.0,1.0,captured,12
9431,-1.0,-1.0,escaped,9
9432,1.0,1.0,captured,13
9433,1.0,1.0,captured,12
9434,1.0,1.0,captured,11
9435,1.0,1.0,captured,9
9436,1.0,1.0,captured,8
9437,-1.0,-1.0,escaped,11
9438,1.0,1.0,captured,10
9439,1.0,1.0,captured,11
9440,-1.0,-1.0,escaped,8
9441,1.0,1.0,captured,13
9442,-1.0,-1.0,escaped,10
9443,1.0,1.0,captured,11
9444,1.0,1.0,captured,8
9445,-1.0,-1.0,escaped,8
9446,1.0,1.0,captured,13
9447,1.0,1.0,captured,20
9448,1.0,1.0,captured,15
9449,1.0,1.0,captured,13
9450,1.0,1.0,captured,9
9451,1.0,1.0,captured,12
9452,1.0,1.0,captured,6
9453,1.0,1.0,captured,10
9454,-1.0,-1.0,escaped,5
9455,1.0,1.0,captured,11
9456,1.0,1.0,captured,13
9457,1.0,1.0,captured,7
9458,1.0,1.0,captured,10
9459,1.0,1.0,captured,8
9460,1.0,1.0,captured,6
9461,1.0,1.0,captured,10
9462,1.0,1.0,captured,13
9463,1.0,1.0,captured,18
9464,-1.0,-1.0,escaped,4
9465,1.0,1.0,captured,15
9466,1.0,1.0,captured,13
9467,1.0,1.0,captured,9
9468,1.0,1.0,captured,13
9469,1.0,1.0,captured,9
9470,1.0,1.0,captured,12
9471,1.0,1.0,captured,11
9472,-1.0,-1.0,escaped,6
9473,1.0,1.0,captured,6
9474,1.0,1.0,captured,9
9475,1.0,1.0,captured,6
9476,1.0,1.0,captured,9
9477,1.0,1.0,captured,17
9478,1.0,1.0,captured,2
9479,1.0,1.0,captured,11
9480,1.0,1.0,captured,10
9481,1.0,1.0,captured,13
9482,-1.0,-1.0,escaped,13
9483,1.0,1.0,captured,10
9484,1.0,1.0,captured,10
9485,1.0,1.0,captured,18
9486,1.0,1.0,captured,6
9487,1.0,1.0,captured,16
9488,-1.0,-1.0,escaped,6
9489,1.0,1.0,captured,13
9490,1.0,1.0,captured,18
9491,1.0,1.0,captured,16
9492,1.0,1.0,captured,8
9493,1.0,1.0,captured,9
9494,1.0,1.0,captured,10
9495,1.0,1.0,captured,13
9496,1.0,1.0,captured,11
9497,1.0,1.0,captured,7
9498,1.0,1.0,captured,12
9499,1.0,1.0,captured,6
9500,-1.0,-1.0,escaped,4
9501,1.0,1.0,captured,10
9502,1.0,1.0,captured,7
9503,-1.0,-1.0,escaped,8
9504,-1.0,-1.0,escaped,8
9505,1.0,1.0,captured,11
9506,1.0,1.0,captured,21
9507,1.0,1.0,captured,10
9508,1.0,1.0,captured,8
9509,1.0,1.0,captured,10
